"","x","y","Geothermal","Minerals","Chalcedony","Kaolinite","Gypsum","Temperature","Faults","Deformation"
"4287",327914.6,4406356.5,0,0,0,0,0,NA,0.641225934028625,-15.9505424499512
"4288",327917.6,4406356.5,0,0,0,0,0,NA,0.647735416889191,-16.0531749725342
"4289",327920.6,4406356.5,0,0,0,0,0,NA,0.653202891349792,-15.832820892334
"4290",327923.6,4406356.5,0,0,0,0,0,NA,0.658580660820007,-16.1095695495605
"4291",327926.6,4406356.5,0,0,0,0,0,NA,0.663217902183533,-16.1868209838867
"4292",327929.6,4406356.5,0,0,0,0,0,NA,0.667483508586884,-16.2695293426514
"4293",327932.6,4406356.5,0,0,0,0,0,NA,0.671416938304901,-16.3528747558594
"4294",327935.6,4406356.5,0,0,0,0,0,NA,0.675048232078552,-16.0877113342285
"4295",327938.6,4406356.5,0,0,0,0,0,NA,0.678400695323944,-16.2756938934326
"4296",327941.6,4406356.5,0,0,0,0,0,NA,0.681492865085602,-16.3171100616455
"4297",327944.6,4406356.5,0,0,0,0,0,NA,0.68433940410614,-16.0686683654785
"4298",327947.6,4406356.5,0,0,0,0,0,NA,0.687755167484283,-15.8991708755493
"4299",327950.6,4406356.5,0,0,0,0,0,NA,0.691051542758942,-15.8663482666016
"4300",327953.6,4406356.5,0,0,0,0,0,NA,0.693978369235992,-15.9447727203369
"4301",327956.6,4406356.5,0,0,0,0,0,NA,0.69657701253891,-15.4478530883789
"4302",327959.6,4406356.5,0,0,0,0,0,NA,0.698877453804016,-15.3799076080322
"4303",327962.6,4406356.5,0,0,0,0,0,NA,0.700899124145508,-15.2801733016968
"4304",327965.6,4406356.5,0,0,0,0,0,8,0.70266056060791,-15.341667175293
"4305",327968.6,4406356.5,0,0,0,0,0,8,0.704173743724823,-15.2716941833496
"4306",327971.6,4406356.5,0,0,0,0,0,8,0.705447375774384,-14.6219348907471
"4307",327974.6,4406356.5,0,0,0,0,0,8,0.706487655639648,-14.4734907150269
"4308",327977.6,4406356.5,0,0,0,0,0,8,0.707298338413239,-14.5152378082275
"4309",327980.6,4406356.5,0,0,0,0,0,NA,0.707881331443787,-14.3106803894043
"4310",327983.6,4406356.5,0,0,0,0,0,NA,0.708236575126648,-14.1718063354492
"4311",327986.6,4406356.5,0,0,0,0,0,NA,0.70836216211319,-13.6524543762207
"4312",327989.6,4406356.5,0,0,0,0,0,NA,0.708253920078278,-13.3500299453735
"4313",327992.6,4406356.5,0,0,0,0,0,NA,0.707905232906342,-13.4633111953735
"4314",327995.6,4406356.5,0,0,0,0,0,NA,0.707296848297119,-13.5614528656006
"4315",327998.6,4406356.5,0,0,0,0,0,NA,0.70640355348587,-14.1242723464966
"4316",328001.6,4406356.5,0,0,0,0,0,NA,0.705221235752106,-14.2522792816162
"4317",328004.6,4406356.5,0,0,0,0,0,NA,0.703721046447754,-14.4563426971436
"4318",328007.6,4406356.5,0,0,0,0,0,NA,0.718441128730774,-14.632007598877
"4319",328010.6,4406356.5,0,0,0,0,0,NA,0.740349948406219,-15.0415563583374
"4320",328013.6,4406356.5,0,0,0,0,0,NA,0.752796709537506,-15.2337923049927
"4321",328016.6,4406356.5,0,0,0,0,0,NA,0.754971385002136,-15.5387001037598
"4322",328019.6,4406356.5,0,0,0,0,0,NA,0.75473815202713,-15.8207941055298
"4323",328022.6,4406356.5,0,0,0,0,0,NA,0.74953830242157,-16.6066226959229
"4324",328025.6,4406356.5,0,0,0,0,0,NA,0.75182318687439,-17.3786602020264
"4325",328028.6,4406356.5,0,0,0,0,0,NA,0.754562139511108,-17.9590530395508
"4326",327512.6,4406353.5,1,0.0255848988890648,0,0,0,8,0.526342034339905,-34.9703216552734
"4327",327515.6,4406353.5,1,0.0255848988890648,0,0,0,10,0.531445145606995,-34.933479309082
"4328",327518.6,4406353.5,1,0.0255848988890648,0,0,0,10,0.536231994628906,-34.8845748901367
"4329",327521.6,4406353.5,1,0.0255848988890648,0,0,0,10,0.54074090719223,-34.6076583862305
"4330",327524.6,4406353.5,1,0.0255848988890648,0,0,0,10,0.544448435306549,-34.386833190918
"4331",327527.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.547855257987976,-34.2621116638184
"4332",327530.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.551071345806122,-34.1768836975098
"4333",327533.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.554110467433929,-34.6702919006348
"4334",327536.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.556983947753906,-34.5425796508789
"4335",327539.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.559701144695282,-34.7422866821289
"4336",327542.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.562153875827789,-34.8653144836426
"4337",327545.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.564297020435333,-34.5789680480957
"4338",327548.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.566334366798401,-34.4680480957031
"4339",327551.6,4406353.5,1,0.0255848988890648,0,0,0,11,0.568267703056335,-34.5329627990723
"4340",327554.6,4406353.5,1,0.0236752144992352,0,0,0,11,0.570098757743835,-34.5750541687012
"4341",327557.6,4406353.5,1,0.0163241475820541,0,0,0,12,0.57182902097702,-34.7728996276855
"4342",327560.6,4406353.5,1,0.00544138252735138,0,0,0,12,0.573324739933014,-34.6612892150879
"4343",327563.6,4406353.5,1,0,0,0,0,12,0.574614763259888,-34.9032173156738
"4344",327566.6,4406353.5,1,0,0,0,0,12,0.575819253921509,-34.9661445617676
"4345",327569.6,4406353.5,1,0,0,0,0,12,0.576938331127167,-35.3109931945801
"4346",327572.6,4406353.5,1,0,0,0,0,12,0.577947199344635,-35.7334442138672
"4347",327575.6,4406353.5,1,0,0,0,0,12,0.578689396381378,-36.2943725585938
"4348",327578.6,4406353.5,1,0,0,0,0,12,0.579329013824463,-37.3868751525879
"4349",327581.6,4406353.5,1,0,0,0,0,12,0.579864263534546,-38.913387298584
"4350",327584.6,4406353.5,1,0,0,0,0,12,0.580292940139771,-41.6333541870117
"4351",327587.6,4406353.5,1,0,0,0,0,12,0.580612361431122,-43.3517227172852
"4352",327590.6,4406353.5,1,0,0,0,0,12,0.580819487571716,-39.8124732971191
"4353",327593.6,4406353.5,1,0,0,0,0,12,0.580910801887512,-38.4665145874023
"4354",327596.6,4406353.5,1,0,0,0,0,12,0.580882012844086,-38.6438903808594
"4355",327599.6,4406353.5,1,0,0,0,0,12,0.580728113651276,-39.2181358337402
"4356",327602.6,4406353.5,1,0,0,0,0,12,0.580443203449249,-39.3344688415527
"4357",327605.6,4406353.5,1,0,0,0,0,12,0.580020129680634,-37.9246635437012
"4358",327608.6,4406353.5,1,0,0,0,0,12,0.580198228359222,-37.1915512084961
"4359",327611.6,4406353.5,1,0,0,0,0,12,0.580314934253693,-36.7286949157715
"4360",327614.6,4406353.5,1,0,0,0,0,12,0.580257296562195,-36.4046363830566
"4361",327617.6,4406353.5,1,0,0,0,0,12,0.580008089542389,-36.245906829834
"4362",327620.6,4406353.5,1,0,0,0,0,12,0.579544961452484,-36.2630004882812
"4363",327623.6,4406353.5,1,0,0,0,0,12,0.578837275505066,-36.1067848205566
"4364",327626.6,4406353.5,1,0,0,0,0,12,0.577841579914093,-35.9729614257812
"4365",327629.6,4406353.5,1,0,0,0,0,12,0.576491951942444,-35.926929473877
"4366",327632.6,4406353.5,1,0,0,0,0,12,0.574679434299469,-35.2339630126953
"4367",327635.6,4406353.5,1,0,0,0,0,11,0.572196364402771,-34.9616889953613
"4368",327638.6,4406353.5,1,0,0,0,0,11,0.569635391235352,-34.5726203918457
"4369",327641.6,4406353.5,1,0,0,0,0,11,0.569487571716309,-34.9858856201172
"4370",327644.6,4406353.5,1,0,0,0,0,11,0.569235980510712,-35.1063957214355
"4371",327647.6,4406353.5,1,0,0,0,0,11,0.568877458572388,-35.2055549621582
"4372",327650.6,4406353.5,1,0,0,0,0,11,0.56840854883194,-35.0851402282715
"4373",327653.6,4406353.5,1,0,0,0,0,11,0.567825198173523,-35.1496849060059
"4374",327656.6,4406353.5,1,0,0,0,0,11,0.567122995853424,-35.2502136230469
"4375",327659.6,4406353.5,1,0,0,0,0,11,0.56635445356369,-35.3788795471191
"4376",327662.6,4406353.5,1,0,0,0,0,11,0.565458834171295,-35.5622634887695
"4377",327665.6,4406353.5,1,0,0,0,0,11,0.564423680305481,-35.6346092224121
"4378",327668.6,4406353.5,1,0,0,0,0,11,0.563241064548492,-34.7848625183105
"4379",327671.6,4406353.5,1,0,0,0,0,11,0.561901390552521,-34.7740287780762
"4380",327674.6,4406353.5,1,0,0,0,0,10,0.560393214225769,-34.3521385192871
"4381",327677.6,4406353.5,1,0,0,0,0,10,0.55870246887207,-33.8897514343262
"4382",327680.6,4406353.5,1,0,0,0,0,10,0.556811809539795,-32.540641784668
"4383",327683.6,4406353.5,1,0,0,0,0,10,0.554888129234314,-32.2406768798828
"4384",327686.6,4406353.5,1,0,0,0,0,10,0.552898526191711,-32.1238670349121
"4385",327689.6,4406353.5,1,0,0,0,0,9,0.550713658332825,-31.843017578125
"4386",327692.6,4406353.5,1,0,0,0,0,9,0.548314988613129,-31.4161853790283
"4387",327695.6,4406353.5,1,0,0,0,0,9,0.54567939043045,-30.9233455657959
"4388",327698.6,4406353.5,1,0,0,0,0,8,0.543312013149261,-29.2052898406982
"4389",327701.6,4406353.5,1,0.00281754322350025,0,0,0,8,0.540683925151825,-28.4315624237061
"4390",327704.6,4406353.5,1,0.00281754322350025,0,0,0,8,0.537719070911407,-27.5288562774658
"4391",327707.6,4406353.5,1,0.00281754322350025,0,0,0,NA,0.534343123435974,-26.1602802276611
"4392",327710.6,4406353.5,1,0.00281754322350025,0,0,0,NA,0.530442893505096,-25.5355472564697
"4393",327713.6,4406353.5,1,0.00281754322350025,0,0,0,NA,0.525830566883087,-24.8818683624268
"4394",327716.6,4406353.5,1,0.00281754322350025,0,0,0,NA,0.520147860050201,-25.051664352417
"4395",327719.6,4406353.5,1,0.00444227596744895,0,0,0,NA,0.512511551380157,-24.0970611572266
"4396",327722.6,4406353.5,1,0.0112491622567177,0,0,0,NA,0.497881770133972,-24.0630378723145
"4397",327725.6,4406353.5,1,0.0145015623420477,0,0,0,NA,0.491504102945328,-23.5099334716797
"4398",327728.6,4406353.5,1,0.0166831519454718,0,0,0,NA,0.492246776819229,-23.1352577209473
"4399",327731.6,4406353.5,1,0.0166831519454718,0,0,0,NA,0.492949575185776,-21.649808883667
"4400",327734.6,4406353.5,1,0.0166831519454718,0,0,0,NA,0.493612349033356,-19.9400978088379
"4401",327737.6,4406353.5,1,0.0166831519454718,0,0,0,NA,0.494235008955002,-17.1268348693848
"4402",327740.6,4406353.5,1,0.0166831519454718,0,0,0,NA,0.494817405939102,-17.0871257781982
"4403",327743.6,4406353.5,1,0.0166831519454718,0,0,0,NA,0.495359390974045,-20.3122177124023
"4404",327746.6,4406353.5,1,0.0183721072971821,0,0,0,NA,0.495928078889847,-21.5183658599854
"4405",327749.6,4406353.5,1,0.0198524612933397,0,0,0,NA,0.496466517448425,-21.7878742218018
"4406",327752.6,4406353.5,1,0.02154141664505,0,0,0,NA,0.496968060731888,-22.1370792388916
"4407",327755.6,4406353.5,1,0.0230217687785625,0,0,0,NA,0.497432708740234,-22.3404407501221
"4408",327758.6,4406353.5,1,0.0213970355689526,0,0,0,NA,0.497860372066498,-22.4656867980957
"4409",327761.6,4406353.5,1,0.0192154459655285,0,0,0,NA,0.498250931501389,-22.537561416626
"4410",327764.6,4406353.5,1,0.0175907127559185,0,0,0,NA,0.498604327440262,-23.2977352142334
"4411",327767.6,4406353.5,1,0.0154091231524944,0,0,0,NA,0.498920381069183,-23.2777404785156
"4412",327770.6,4406353.5,1,0.0125915799289942,0,0,0,NA,0.499199032783508,-22.7509746551514
"4413",327773.6,4406353.5,1,0.00998534262180328,0,0,0,NA,0.499440103769302,-22.678409576416
"4414",327776.6,4406353.5,1,0.00998534262180328,0,0,0,NA,0.499643504619598,-22.9526691436768
"4415",327779.6,4406353.5,1,0.00796628370881081,0,0,0,NA,0.499808996915817,-23.0852031707764
"4416",327782.6,4406353.5,1,0.00633861729875207,0,0,0,NA,0.499936431646347,-22.5200824737549
"4417",327785.6,4406353.5,1,0.00464966148138046,0,0,0,NA,0.500025629997253,-22.5490913391113
"4418",327788.6,4406353.5,1,0.00316930864937603,0,0,0,NA,0.500076413154602,-22.2530136108398
"4419",327791.6,4406353.5,1,0.00148035283200443,0,0,0,NA,0.519676089286804,-21.991626739502
"4420",327794.6,4406353.5,1,0,0,0,0,NA,0.530550837516785,-21.354585647583
"4421",327797.6,4406353.5,1,0,0,0,0,NA,0.539122104644775,-21.3506870269775
"4422",327800.6,4406353.5,1,0,0,0,0,NA,0.547511696815491,-21.3402824401855
"4423",327803.6,4406353.5,1,0,0,0,0,NA,0.554001927375793,-20.9370231628418
"4424",327806.6,4406353.5,1,0,0,0,0,NA,0.559462606906891,-20.9012603759766
"4425",327809.6,4406353.5,1,0,0,0,0,NA,0.564239978790283,-21.1047077178955
"4426",327812.6,4406353.5,1,0,0,0,0,NA,0.568505883216858,-20.9966449737549
"4427",327815.6,4406353.5,1,0,0,0,0,NA,0.572365760803223,-20.7990913391113
"4428",327818.6,4406353.5,1,0,0,0,0,NA,0.576169669628143,-20.1144618988037
"4429",327821.6,4406353.5,1,0,0,0,0,NA,0.579750657081604,-20.8112831115723
"4430",327824.6,4406353.5,1,0,0,0,0,NA,0.58307158946991,-20.7852249145508
"4431",327827.6,4406353.5,1,0,0,0,0,NA,0.586160778999329,-20.9453659057617
"4432",327830.6,4406353.5,1,0,0,0,0,NA,0.589056074619293,-21.1031799316406
"4433",327833.6,4406353.5,1,0,0,0,0,NA,0.59424901008606,-21.206449508667
"4434",327836.6,4406353.5,1,0,0,0,0,NA,0.598117649555206,-21.3011264801025
"4435",327839.6,4406353.5,1,0,0,0,0,NA,0.601254880428314,-21.4486885070801
"4436",327842.6,4406353.5,1,0,0,0,0,NA,0.603891551494598,-20.9764442443848
"4437",327845.6,4406353.5,1,0,0,0,0,NA,0.606147110462189,-20.5783615112305
"4438",327848.6,4406353.5,1,0,0,0,0,NA,0.608093619346619,-20.16916847229
"4439",327851.6,4406353.5,1,0.00159008556511253,0,0,0,NA,0.609778344631195,-20.418436050415
"4440",327854.6,4406353.5,1,0.00159008556511253,0,0,0,NA,0.611234545707703,-20.6176433563232
"4441",327857.6,4406353.5,1,0.00159008556511253,0,0,0,NA,0.612486839294434,-20.8469066619873
"4442",327860.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.613274693489075,-20.891077041626
"4443",327863.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.613606750965118,-20.5676574707031
"4444",327866.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.61376690864563,-20.3193492889404
"4445",327869.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.61376428604126,-20.052906036377
"4446",327872.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.613606333732605,-19.4608173370361
"4447",327875.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.614363312721252,-18.8924293518066
"4448",327878.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.615290403366089,-18.5774593353271
"4449",327881.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.616097688674927,-17.9424152374268
"4450",327884.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.616789162158966,-17.6204376220703
"4451",327887.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.617368519306183,-17.3052387237549
"4452",327890.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.617838799953461,-15.9027070999146
"4453",327893.6,4406353.5,0,0.00159008556511253,0,0,0,NA,0.61820262670517,-15.9849519729614
"4454",327896.6,4406353.5,0,0,0,0,0,NA,0.618462264537811,-15.6555099487305
"4455",327899.6,4406353.5,0,0,0,0,0,NA,0.618619799613953,-16.290397644043
"4456",327902.6,4406353.5,0,0,0,0,0,NA,0.618676722049713,-15.2129373550415
"4457",327905.6,4406353.5,0,0,0,0,0,NA,0.618634521961212,-15.5025548934937
"4458",327908.6,4406353.5,0,0,0,0,0,NA,0.618494391441345,-15.858208656311
"4459",327911.6,4406353.5,0,0,0,0,0,NA,0.630465447902679,-16.089282989502
"4460",327914.6,4406353.5,0,0,0,0,0,NA,0.639121115207672,-16.0933227539062
"4461",327917.6,4406353.5,0,0,0,0,0,NA,0.645822882652283,-16.1285285949707
"4462",327920.6,4406353.5,0,0,0,0,0,NA,0.651406347751617,-16.0849590301514
"4463",327923.6,4406353.5,0,0,0,0,0,NA,0.656695663928986,-16.2620944976807
"4464",327926.6,4406353.5,0,0,0,0,0,NA,0.661347806453705,-16.6838569641113
"4465",327929.6,4406353.5,0,0,0,0,0,NA,0.665618062019348,-16.9000549316406
"4466",327932.6,4406353.5,0,0,0,0,0,NA,0.669548690319061,-16.9263324737549
"4467",327935.6,4406353.5,0,0,0,0,0,NA,0.673171281814575,-17.034351348877
"4468",327938.6,4406353.5,0,0,0,0,0,NA,0.676510512828827,-16.7550773620605
"4469",327941.6,4406353.5,0,0,0,0,0,NA,0.679585576057434,-16.7524738311768
"4470",327944.6,4406353.5,0,0,0,0,0,NA,0.682411968708038,-16.6674766540527
"4471",327947.6,4406353.5,0,0,0,0,0,NA,0.686056852340698,-16.4945049285889
"4472",327950.6,4406353.5,0,0,0,0,0,NA,0.689330101013184,-16.3127326965332
"4473",327953.6,4406353.5,0,0,0,0,0,NA,0.692230045795441,-16.1656188964844
"4474",327956.6,4406353.5,0,0,0,0,0,NA,0.694797992706299,-15.5800762176514
"4475",327959.6,4406353.5,0,0,0,0,0,NA,0.697064936161041,-15.4318914413452
"4476",327962.6,4406353.5,0,0,0,0,0,8,0.699052631855011,-15.256160736084
"4477",327965.6,4406353.5,0,0,0,0,0,8,0.700775742530823,-15.0952177047729
"4478",327968.6,4406353.5,0,0,0,0,0,8,0.702248632907867,-15.1983499526978
"4479",327971.6,4406353.5,0,0,0,0,0,8,0.703480064868927,-14.6022663116455
"4480",327974.6,4406353.5,0,0,0,0,0,8,0.704476296901703,-14.4353914260864
"4481",327977.6,4406353.5,0,0,0,0,0,8,0.705241203308105,-14.768482208252
"4482",327980.6,4406353.5,0,0,0,0,0,8,0.705776512622833,-14.193172454834
"4483",327983.6,4406353.5,0,0,0,0,0,NA,0.706082165241241,-13.6243991851807
"4484",327986.6,4406353.5,0,0,0,0,0,NA,0.706155896186829,-13.5075988769531
"4485",327989.6,4406353.5,0,0,0,0,0,NA,0.70599353313446,-12.8092737197876
"4486",327992.6,4406353.5,0,0,0,0,0,NA,0.705587923526764,-12.8079462051392
"4487",327995.6,4406353.5,0,0,0,0,0,NA,0.704928636550903,-13.0151052474976
"4488",327998.6,4406353.5,0,0,0,0,0,NA,0.703971982002258,-13.9460725784302
"4489",328001.6,4406353.5,0,0,0,0,0,NA,0.702721774578094,-14.1560277938843
"4490",328004.6,4406353.5,0,0,0,0,0,NA,0.71783834695816,-14.3926591873169
"4491",328007.6,4406353.5,0,0,0,0,0,NA,0.725703656673431,-14.5843486785889
"4492",328010.6,4406353.5,0,0,0,0,0,NA,0.750459432601929,-15.3182945251465
"4493",328013.6,4406353.5,0,0,0,0,0,NA,0.75397139787674,-15.5923700332642
"4494",328016.6,4406353.5,0,0,0,0,0,NA,0.755163252353668,-15.7927474975586
"4495",328019.6,4406353.5,0,0,0,0,0,NA,0.754151582717896,-16.0390491485596
"4496",328022.6,4406353.5,0,0,0,0,0,NA,0.747385263442993,-16.5853385925293
"4497",328025.6,4406353.5,0,0,0,0,0,NA,0.750295758247375,-17.6006984710693
"4498",328028.6,4406353.5,0,0,0,0,0,NA,0.752743661403656,-18.3066272735596
"4499",327512.6,4406350.5,1,0.0255848988890648,0,0,0,8,0.530502200126648,-35.8601112365723
"4500",327515.6,4406350.5,1,0.0255848988890648,0,0,0,10,0.53539514541626,-35.7069129943848
"4501",327518.6,4406350.5,1,0.0255848988890648,0,0,0,10,0.539794445037842,-35.5350227355957
"4502",327521.6,4406350.5,1,0.0255848988890648,0,0,0,10,0.543478071689606,-35.2499618530273
"4503",327524.6,4406350.5,1,0.0255848988890648,0,0,0,10,0.546948373317719,-34.4946212768555
"4504",327527.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.550223350524902,-34.3405647277832
"4505",327530.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.553317666053772,-34.7415161132812
"4506",327533.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.556243240833282,-34.6768989562988
"4507",327536.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.558910965919495,-34.744514465332
"4508",327539.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.561205923557281,-34.9997100830078
"4509",327542.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.563392162322998,-35.7693824768066
"4510",327545.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.565472006797791,-34.6030921936035
"4511",327548.6,4406350.5,1,0.0255848988890648,0,0,0,11,0.567447364330292,-34.2911262512207
"4512",327551.6,4406350.5,1,0.0236752144992352,0,0,0,11,0.569319903850555,-34.328254699707
"4513",327554.6,4406350.5,1,0.0163241475820541,0,0,0,11,0.57109123468399,-34.4918174743652
"4514",327557.6,4406350.5,1,0.00544138252735138,0,0,0,12,0.572762727737427,-35.0482063293457
"4515",327560.6,4406350.5,1,0,0,0,0,12,0.57418829202652,-34.5461196899414
"4516",327563.6,4406350.5,1,0,0,0,0,12,0.57542884349823,-34.8264541625977
"4517",327566.6,4406350.5,1,0,0,0,0,12,0.576583862304688,-34.9075813293457
"4518",327569.6,4406350.5,1,0,0,0,0,12,0.577653408050537,-35.2604103088379
"4519",327572.6,4406350.5,1,0,0,0,0,12,0.578637480735779,-35.6579971313477
"4520",327575.6,4406350.5,1,0,0,0,0,12,0.579407811164856,-36.1421585083008
"4521",327578.6,4406350.5,1,0,0,0,0,12,0.579997301101685,-37.0644798278809
"4522",327581.6,4406350.5,1,0,0,0,0,12,0.580481767654419,-38.1600723266602
"4523",327584.6,4406350.5,1,0,0,0,0,12,0.580859124660492,-39.2971992492676
"4524",327587.6,4406350.5,1,0,0,0,0,12,0.58112645149231,-39.7579917907715
"4525",327590.6,4406350.5,1,0,0,0,0,12,0.581280589103699,-38.8436317443848
"4526",327593.6,4406350.5,1,0,0,0,0,12,0.581317901611328,-38.775993347168
"4527",327596.6,4406350.5,1,0,0,0,0,12,0.581233859062195,-37.6177940368652
"4528",327599.6,4406350.5,1,0,0,0,0,12,0.581023335456848,-38.0795249938965
"4529",327602.6,4406350.5,1,0,0,0,0,12,0.580680012702942,-38.0275726318359
"4530",327605.6,4406350.5,1,0,0,0,0,12,0.580196499824524,-37.0825805664062
"4531",327608.6,4406350.5,1,0,0,0,0,12,0.579978942871094,-36.2889060974121
"4532",327611.6,4406350.5,1,0,0,0,0,12,0.580025017261505,-35.813892364502
"4533",327614.6,4406350.5,1,0,0,0,0,12,0.579892873764038,-36.2939605712891
"4534",327617.6,4406350.5,1,0,0,0,0,12,0.579564392566681,-36.0165557861328
"4535",327620.6,4406350.5,1,0,0,0,0,12,0.579015672206879,-36.1378211975098
"4536",327623.6,4406350.5,1,0,0,0,0,12,0.57821387052536,-36.0264739990234
"4537",327626.6,4406350.5,1,0,0,0,0,12,0.577111601829529,-35.519905090332
"4538",327629.6,4406350.5,1,0,0,0,0,12,0.575636148452759,-35.0015182495117
"4539",327632.6,4406350.5,1,0,0,0,0,12,0.573664367198944,-34.6751327514648
"4540",327635.6,4406350.5,1,0,0,0,0,11,0.57095193862915,-33.3236045837402
"4541",327638.6,4406350.5,1,0,0,0,0,11,0.56829959154129,-33.2121238708496
"4542",327641.6,4406350.5,1,0,0,0,0,11,0.568070828914642,-33.4566307067871
"4543",327644.6,4406350.5,1,0,0,0,0,11,0.567735135555267,-33.8635101318359
"4544",327647.6,4406350.5,1,0,0,0,0,11,0.567289054393768,-35.0260543823242
"4545",327650.6,4406350.5,1,0,0,0,0,11,0.566728472709656,-34.9610137939453
"4546",327653.6,4406350.5,1,0,0,0,0,11,0.566049039363861,-35.0918655395508
"4547",327656.6,4406350.5,1,0,0,0,0,11,0.565245389938354,-35.3393363952637
"4548",327659.6,4406350.5,1,0,0,0,0,11,0.564357042312622,-34.6469879150391
"4549",327662.6,4406350.5,1,0,0,0,0,11,0.563345432281494,-34.7336235046387
"4550",327665.6,4406350.5,1,0,0,0,0,11,0.562186002731323,-34.4548568725586
"4551",327668.6,4406350.5,1,0,0,0,0,11,0.56086927652359,-34.1473541259766
"4552",327671.6,4406350.5,1,0,0,0,0,11,0.559383630752563,-34.4214096069336
"4553",327674.6,4406350.5,1,0,0,0,0,10,0.557729721069336,-33.3043899536133
"4554",327677.6,4406350.5,1,0,0,0,0,10,0.556128859519958,-32.6755981445312
"4555",327680.6,4406350.5,1,0,0,0,0,10,0.55436235666275,-31.8404769897461
"4556",327683.6,4406350.5,1,0,0,0,0,10,0.552417874336243,-32.1935424804688
"4557",327686.6,4406350.5,1,0,0,0,0,10,0.550280749797821,-32.1745719909668
"4558",327689.6,4406350.5,1,0,0,0,0,9,0.547932982444763,-31.4478740692139
"4559",327692.6,4406350.5,1,0,0,0,0,9,0.545824944972992,-31.0522937774658
"4560",327695.6,4406350.5,1,0,0,0,0,9,0.543526172637939,-29.5728950500488
"4561",327698.6,4406350.5,1,0.00140877161175013,0,0,0,8,0.540948688983917,-29.0270328521729
"4562",327701.6,4406350.5,1,0.00281754322350025,0,0,0,8,0.538042664527893,-28.8171806335449
"4563",327704.6,4406350.5,1,0.00281754322350025,0,0,0,8,0.534737467765808,-28.1340923309326
"4564",327707.6,4406350.5,1,0.00281754322350025,0,0,0,NA,0.530926823616028,-26.8061923980713
"4565",327710.6,4406350.5,1,0.00281754322350025,0,0,0,NA,0.526436626911163,-26.4557628631592
"4566",327713.6,4406350.5,1,0.00281754322350025,0,0,0,NA,0.520942568778992,-26.2097129821777
"4567",327716.6,4406350.5,1,0.00444227596744895,0,0,0,NA,0.513682544231415,-26.122257232666
"4568",327719.6,4406350.5,1,0.0108548365533352,0,0,0,NA,0.501258075237274,-25.6380443572998
"4569",327722.6,4406350.5,1,0.0130364261567593,0,0,0,NA,0.491358429193497,-24.4716281890869
"4570",327725.6,4406350.5,1,0.0150554850697517,0,0,0,NA,0.492115765810013,-24.0818023681641
"4571",327728.6,4406350.5,1,0.0166831519454718,0,0,0,NA,0.492833256721497,-23.9408397674561
"4572",327731.6,4406350.5,1,0.0166831519454718,0,0,0,NA,0.493510752916336,-22.7259769439697
"4573",327734.6,4406350.5,1,0.0166831519454718,0,0,0,NA,0.494148254394531,-21.0801544189453
"4574",327737.6,4406350.5,1,0.0166831519454718,0,0,0,NA,0.494745522737503,-20.0841026306152
"4575",327740.6,4406350.5,1,0.0166831519454718,0,0,0,NA,0.495302498340607,-19.8847160339355
"4576",327743.6,4406350.5,1,0.0183721072971821,0,0,0,NA,0.495818972587585,-20.9843826293945
"4577",327746.6,4406350.5,1,0.02154141664505,0,0,0,NA,0.4963299036026,-21.8242588043213
"4578",327749.6,4406350.5,1,0.0230217687785625,0,0,0,NA,0.496843665838242,-22.0065860748291
"4579",327752.6,4406350.5,1,0.0230217687785625,0,0,0,NA,0.497320502996445,-22.3285808563232
"4580",327755.6,4406350.5,1,0.0230217687785625,0,0,0,NA,0.497760415077209,-22.5215091705322
"4581",327758.6,4406350.5,1,0.0230217687785625,0,0,0,NA,0.498163253068924,-22.6295528411865
"4582",327761.6,4406350.5,1,0.0230217687785625,0,0,0,NA,0.498528957366943,-22.9700698852539
"4583",327764.6,4406350.5,1,0.0213970355689526,0,0,0,NA,0.498857408761978,-22.983736038208
